id,ligand,sign,score_original,level_original,snapshot_original,figure_target_mapped,score_updated,level_updated,snapshot_updated,performance_original,performance_updated,performance_delta,level_delta,comparison_status
TGFB1&Dose:100 pM_Duration:2h@Condition:MDA-MB-231@E-TABM-420.MicroArray.E-TABM-420-processed-data-1627283100,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
BAFF&Duration:24h@Condition:BL2 cells@GSE100111.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:2.5 ng/ml_Duration:5d@Condition:A549@GSE100292.RNASeq.SRP110004_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA@Condition:Monocyte@GSE100382.RNASeq.SRP110187_GRCh38,IFNA1,1,7.333539963922128,1,original,TRUE,NA,NA,updated,7.333539963922128,NA,NA,NA,original_only
TNFA@Condition:Monocyte@GSE100382.RNASeq.SRP110187_GRCh38,TNF,1,1.0879159204479123,1,original,TRUE,1.0837870843766253,1,updated,1.0879159204479123,1.0837870843766253,-0.004128836071287001,0,shared
HMGB1&Duration:12h@Condition:HUVEC&Dose:1 µg/mL@GSE100404.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
HMGB1&Duration:20min@Condition:HUVEC&Dose:1 µg/mL@GSE100404.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
HMGB1&Duration:2h@Condition:HUVEC&Dose:1 µg/mL@GSE100404.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
HMGB1&Duration:45min@Condition:HUVEC&Dose:1 µg/mL@GSE100404.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
HMGB1&Duration:6h@Condition:HUVEC&Dose:1 µg/mL@GSE100404.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:5 ng/mL@Condition:Bronchial epithelial cells@GSE100574.RNASeq.SRP110620_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:5 ng/mL@Condition:Bronchial epithelial cells+Estrogen@GSE100574.RNASeq.SRP110620_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL23&Dose:100ng/ml@Condition:T cells&Duration:22h@GSE10080.MicroArray.GPL6102,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
OSM@Condition:HAVICs&Duration:3 days@GSE101155.MicroArray.GPL10904,OSM,1,-1.1197486373790337,2,original,TRUE,0.8169805251464918,3,updated,-1.1197486373790337,0.8169805251464918,1.9367291625255256,1,shared
TNFA&Dose:10ng/mL_Duration:30min@Condition:HEK293+DMSO@GSE101626.MicroArray.GPL14550,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:10ng/mL_Duration:30min@Condition:HEK293+SnxA@GSE101626.MicroArray.GPL14550,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:10ng/mL_Duration:2h@Condition:HCT116+DMSO@GSE101628.RNASeq.SRP112886_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:10ng/mL_Duration:2h@Condition:HCT116+SnxB@GSE101628.RNASeq.SRP112886_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:10ng/mL_Duration:2h@Condition:HEK293+DMSO@GSE101629.RNASeq.SRP112887_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:10ng/mL_Duration:2h@Condition:HEK293+SnxB@GSE101629.RNASeq.SRP112887_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:4d@Condition:MCF7@GSE101809.MicroArray.HTA-2_0,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:10 ng/mL_Duration:1w@Condition:Chordoma cell@GSE101866.MicroArray.GPL17692,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:10 ng/mL_Duration:1 year@Condition:MUG-Chor1@GSE101867.MicroArray.GPL17692,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:10 ng/mL_Duration:1 year@Condition:U-CH1@GSE101867.MicroArray.GPL17692,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL1B@Condition:Human_Epithelial_A549@GSE101868.RNASeq.SRP113550_GRCh38,IL1B,1,2.6802109144979234,3,original,TRUE,1.8773160025916829,3,updated,2.6802109144979234,1.8773160025916829,-0.8028949119062405,0,shared
TGFB1@Condition:HuCCT1@GSE102109.MicroArray.GPL17077,TGFB1,1,0.1391936624204079,1,original,TRUE,1.8521243424252887,1,updated,0.1391936624204079,1.8521243424252887,1.7129306800048807,0,shared
TGFB1@Condition:Huh28@GSE102109.MicroArray.GPL17077,TGFB1,1,0.8498938871057892,1,original,TRUE,2.720740533521048,1,updated,0.8498938871057892,2.720740533521048,1.8708466464152589,0,shared
IL17A&Duration:24h@Condition:HBE cells@GSE10240.MicroArray.HG-U133A_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL22&Duration:24h@Condition:HBE cells@GSE10240.MicroArray.HG-U133A_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL2@Condition:B cells@GSE102460.RNASeq.SRP115151_GRCh38,IL2,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
TGFB1@Condition:TF1a AML cell line&Duration:3d@GSE102483.MicroArray.HuGene-2_1-st,TGFB1,1,1.6948908478495808,1,original,TRUE,3.1234869997231565,1,updated,1.6948908478495808,3.1234869997231565,1.4285961518735757,0,shared
TGFB1@Condition:primary human lung fibroblasts_AZD8055 treatment&Duration:24h@GSE102674.RNASeq.SRP115472_GRCh38,TGFB1,1,0.6251242235506878,1,original,TRUE,2.8930199038762705,1,updated,0.6251242235506878,2.8930199038762705,2.2678956803255828,0,shared
TGFB1@Condition:primary human lung fibroblasts_no treatment&Duration:24h@GSE102674.RNASeq.SRP115472_GRCh38,TGFB1,1,0.19492618593712444,1,original,TRUE,2.1652382404621964,1,updated,0.19492618593712444,2.1652382404621964,1.9703120545250719,0,shared
TGFB1@Condition:primary human lung fibroblasts_rapamycin treatment&Duration:24h@GSE102674.RNASeq.SRP115472_GRCh38,TGFB1,1,0.3117745432083672,1,original,TRUE,2.555409611591297,1,updated,0.3117745432083672,2.555409611591297,2.24363506838293,0,shared
BMP2@Condition:Primary human osteoblast like cells&Duration:24h@GSE10311.MicroArray.HG-U133_Plus_2,BMP2,1,3.6426114880882015,2,original,TRUE,3.4163587760060574,2,updated,3.6426114880882015,3.4163587760060574,-0.22625271208214404,0,shared
BMP2@Condition:Primary human osteoblast like cells&Duration:2h@GSE10311.MicroArray.HG-U133_Plus_2,BMP2,1,10.143529062671597,2,original,TRUE,7.229964760775148,2,updated,10.143529062671597,7.229964760775148,-2.913564301896449,0,shared
WNT3A&Duration:12h@Condition:H1 hESC@GSE103175.RNASeq.SRP116319_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
WNT3A&Duration:24h@Condition:H1 hESC@GSE103175.RNASeq.SRP116319_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
WNT3A&Duration:48h@Condition:H1 hESC@GSE103175.RNASeq.SRP116319_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:100U/ml_Duration:10h@Condition:HeLa@GSE103363.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG&Dose:100U/ml_Duration:10h@Condition:HeLa@GSE103363.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
FGF2&Dose:100ng/L@Condition:pancreatic beta cell.EndoC-BH1&Duration:144h@GSE103383.RNASeq.SRP131337_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
FGF2&Dose:100ng/L@Condition:pancreatic beta cell.EndoC-BH1&Duration:24h@GSE103383.RNASeq.SRP131337_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
FGF2&Dose:100ng/L@Condition:pancreatic beta cell.EndoC-BH1&Duration:4h@GSE103383.RNASeq.SRP131337_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
FGF2&Dose:100ng/L@Condition:pancreatic beta cell.EndoC-BH1&Duration:72h@GSE103383.RNASeq.SRP131337_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA@Condition:Whole Blood.healthy adult&Duration:6h@GSE103500.MicroArray.GPL10558,IFNA1,1,5.622125603514953,1,original,TRUE,NA,NA,updated,5.622125603514953,NA,NA,NA,original_only
IL1B@Condition:Whole Blood.healthy adult&Duration:6h@GSE103500.MicroArray.GPL10558,IL1B,1,1.1716365940912579,3,original,TRUE,1.4761193373166122,3,updated,1.1716365940912579,1.4761193373166122,0.3044827432253543,0,shared
LTA@Condition:Whole Blood.healthy adult&Duration:6h@GSE103500.MicroArray.GPL10558,LTA,1,-0.1271512789903765,2,original,TRUE,0.44935059247898695,3,updated,-0.1271512789903765,0.44935059247898695,0.5765018714693635,1,shared
TGFB1@Condition:hepatocellular carcinoma cell line@GSE10393.MicroArray.HT_HG-U133A,TGFB1,1,0.6072073675806011,1,original,TRUE,1.529888411415294,1,updated,0.6072073675806011,1.529888411415294,0.9226810438346928,0,shared
TGFB1&Dose:10 uM@Condition:iPS+Rock+8Br-cAMP@GSE103945.RNASeq.SRP117905_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:10 uM@Condition:iPS+Rock+BMP4@GSE103945.RNASeq.SRP117905_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
GDF2&Dose:50 ng/ml@Condition:Hepatic stellate cell line LX2&Duration:24h@GSE104482.MicroArray.GPL15207,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL22&Dose:20 ng/ml@Condition:Keratinocytes&Duration:6h@GSE104509.MicroArray.HuGene-2_1-st,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TRAIL&Dose:100ng/ml_Duration:2h@Condition:HCT116@GSE104602.RNASeq.SRP119428_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1@Condition:BEAS-2B cell line no treatment@GSE104908.RNASeq.SRP119863_GRCh38,TGFB1,1,1.0441463683422794,1,original,TRUE,3.706928278282802,1,updated,1.0441463683422794,3.706928278282802,2.6627819099405228,0,shared
TGFB1@Condition:BEAS-2B cell line+ DEX@GSE104908.RNASeq.SRP119863_GRCh38,TGFB1,1,0.85535373276154,1,original,TRUE,3.67787957309943,1,updated,0.85535373276154,3.67787957309943,2.82252584033789,0,shared
BMP4&Duration:16h@Condition:hESC.H9@GSE104969.RNASeq.SRP119933_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
BMP4&Duration:24h@Condition:hESC.H9@GSE104969.RNASeq.SRP119933_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
BMP4&Duration:48h@Condition:hESC.H9@GSE104969.RNASeq.SRP119933_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
BMP4&Duration:72h@Condition:hESC.H9@GSE104969.RNASeq.SRP119933_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
BMP4&Duration:8h@Condition:hESC.H9@GSE104969.RNASeq.SRP119933_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL1B&Dose:25 ng/ml@Condition:LNCaP&Duration:3d@GSE105088.RNASeq.SRP120165_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFA&Duration:120min@Condition:HCT116@GSE105094.RNASeq.SRP120173_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFA&Duration:15min@Condition:HCT116@GSE105094.RNASeq.SRP120173_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFA&Duration:30min@Condition:HCT116@GSE105094.RNASeq.SRP120173_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFA&Duration:60min@Condition:HCT116@GSE105094.RNASeq.SRP120173_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFA&Duration:90min@Condition:HCT116@GSE105094.RNASeq.SRP120173_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFA&Duration:120min@Condition:HKE3@GSE105094.RNASeq.SRP120173_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFA&Duration:15min@Condition:HKE3@GSE105094.RNASeq.SRP120173_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFA&Duration:30min@Condition:HKE3@GSE105094.RNASeq.SRP120173_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFA&Duration:60min@Condition:HKE3@GSE105094.RNASeq.SRP120173_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFA&Duration:90min@Condition:HKE3@GSE105094.RNASeq.SRP120173_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:10 ng/mL_Duration:6h@Condition:NB1RGB cells_no CNP treatment@GSE106401.MicroArray.GPL10332,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:10 ng/mL_Duration:6h@Condition:NB1RGB cells_with CNP treatment@GSE106401.MicroArray.GPL10332,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG@Condition:Primary human fibroblasts&Duration:24h@GSE106523.MicroArray.GPL13497,IFNG,1,3.30794911557579,2,original,TRUE,3.591543947274192,3,updated,3.30794911557579,3.591543947274192,0.28359483169840205,1,shared
IFNG@Condition:Primary human fibroblasts&Duration:3h@GSE106523.MicroArray.GPL13497,IFNG,1,3.1254618957450857,2,original,TRUE,3.753938509158309,3,updated,3.1254618957450857,3.753938509158309,0.6284766134132234,1,shared
IFNG@Condition:Primary human fibroblasts&Duration:6h@GSE106523.MicroArray.GPL13497,IFNG,1,3.398074913495619,2,original,TRUE,3.5308917122280774,3,updated,3.398074913495619,3.5308917122280774,0.13281679873245844,1,shared
IFNG@Condition:Primary human lung microvascular endothelial cells&Duration:24h@GSE106524.MicroArray.GPL13497,IFNG,1,2.9985546264159675,2,original,TRUE,3.659735849210786,3,updated,2.9985546264159675,3.659735849210786,0.6611812227948186,1,shared
IFNG@Condition:Primary human lung microvascular endothelial cells&Duration:3h@GSE106524.MicroArray.GPL13497,IFNG,1,2.6481210025766457,2,original,TRUE,3.6445857566285884,3,updated,2.6481210025766457,3.6445857566285884,0.9964647540519427,1,shared
IFNG@Condition:Primary human lung microvascular endothelial cells&Duration:6h@GSE106524.MicroArray.GPL13497,IFNG,1,3.00006481863203,2,original,TRUE,3.616971654319542,3,updated,3.00006481863203,3.616971654319542,0.6169068356875123,1,shared
WNT3A@Condition:SV40LT-HFL@GSE106755.MicroArray.HuGene-2_1-st,WNT3A,1,0.5067128081912885,3,original,TRUE,1.6972336878424035,3,updated,0.5067128081912885,1.6972336878424035,1.1905208796511149,0,shared
WNT5A@Condition:SV40LT-HFL@GSE106755.MicroArray.HuGene-2_1-st,WNT5A,1,-0.762760692774074,2,original,TRUE,-1.0402783242264766,2,updated,-0.762760692774074,-1.0402783242264766,-0.2775176314524026,0,shared
WNT3A@Condition:human fetal liver progenitor cells (hFLPC)@GSE106755.MicroArray.HuGene-2_1-st,WNT3A,1,-1.264709232903335,3,original,TRUE,-2.4511276247673472,3,updated,-1.264709232903335,-2.4511276247673472,-1.1864183918640123,0,shared
WNT5A@Condition:human fetal liver progenitor cells (hFLPC)@GSE106755.MicroArray.HuGene-2_1-st,WNT5A,1,-0.8430144779337375,2,original,TRUE,-1.6441968535665363,2,updated,-0.8430144779337375,-1.6441968535665363,-0.8011823756327988,0,shared
IL13&Dose:20ng/mL@Condition:Human airway epithelia cell&Duration:21d@GSE106812.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
MCSF@Condition:CD34 positive hemapoietic stem cells@GSE107006.RNASeq.SRP125117_GRCh38,CSF1,1,0.4412703698427123,2,original,TRUE,-0.23764198042583462,3,updated,0.4412703698427123,-0.23764198042583462,-0.6789123502685469,1,shared
PDGFD@Condition:ILC1@GSE107043.MicroArray.HuGene-1_0-st-v1,PDGFD,1,3.257438489460097,2,original,TRUE,1.1696200499239038,3,updated,3.257438489460097,1.1696200499239038,-2.087818439536193,1,shared
PDGFD@Condition:primary NK cells@GSE107047.RNASeq.SRP125179_GRCh38,PDGFD,1,0.24922159693889262,2,original,TRUE,0.48921321687357605,3,updated,0.24922159693889262,0.48921321687357605,0.23999161993468343,1,shared
IFNA@Condition:ewing sarcoma cell line RD-ES@GSE107307.RNASeq.SRP125592_GRCh38,IFNA1,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
THPO@Condition:Human HSCs&Duration:16h@GSE107428.MicroArray.HuGene-2_0-st,THPO,1,-0.7721148447982386,3,original,TRUE,-1.2445231870552425,3,updated,-0.7721148447982386,-1.2445231870552425,-0.4724083422570039,0,shared
IL4&Dose:10 nM@Condition:pNSC neural stem cells&Duration:3w@GSE108038.RNASeq.SRP126670_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL4&Dose:10 nM@Condition:pNSC neural stem cells+ab42&Duration:3w@GSE108038.RNASeq.SRP126670_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA@Condition:colon adenocarcinoma cell line HT29@GSE108621.RNASeq.SRP127714_GRCh38,TNF,1,0.5972492904928677,1,original,TRUE,0.5800342015597066,1,updated,0.5972492904928677,0.5800342015597066,-0.017215088933161038,0,shared
PDGFC@Condition:mammary fibroblast.CAF2&Duration:48h@GSE108835.MicroArray.HuGene-2_0-st,PDGFC,1,0.5659628945748405,2,original,TRUE,-0.3723952909959915,3,updated,0.5659628945748405,-0.3723952909959915,-0.9383581855708321,1,shared
PDGFC@Condition:mammary fibroblast.CAF2&Duration:6h@GSE108835.MicroArray.HuGene-2_0-st,PDGFC,1,1.3706086056314113,2,original,TRUE,1.4819423125798907,3,updated,1.3706086056314113,1.4819423125798907,0.11133370694847944,1,shared
IGF1@Condition:endometrial carcinoma@GSE109022.MicroArray.GPL17692,IGF1,1,-0.7119305145568628,2,original,TRUE,-0.7345126534865862,2,updated,-0.7119305145568628,-0.7345126534865862,-0.022582138929723383,0,shared
INS@Condition:endometrial carcinoma@GSE109022.MicroArray.GPL17692,INS,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
TGFB1&Dose:10 ng/ml@Condition:skin tissue&Duration:48h@GSE109350.RNASeq.SRP131129_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Dose:1000 IU/ml@Condition:Human ovarian cancer cells&Duration:5h@GSE10943.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Duration:6h@Condition:2D10 Jurkat T cells@GSE109460.RNASeq.SRP131100_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1@Condition:IPF769@GSE109585.MicroArray.GPL21185,TGFB1,1,2.1169272532124888,1,original,TRUE,4.818833674401331,1,updated,2.1169272532124888,4.818833674401331,2.701906421188842,0,shared
TGFB1@Condition:IPF769_ACT@GSE109585.MicroArray.GPL21185,TGFB1,1,1.7896552846281097,1,original,TRUE,3.1289548716756133,1,updated,1.7896552846281097,3.1289548716756133,1.3392995870475035,0,shared
IFNG@Condition:Lung adenocarcinoma@GSE109720.RNASeq.SRP131516_GRCh38,IFNG,1,1.3001792847457563,2,original,TRUE,1.4967387819894966,3,updated,1.3001792847457563,1.4967387819894966,0.19655949724374033,1,shared
IFNG@Condition:Squamous cell carcinoma@GSE109720.RNASeq.SRP131516_GRCh38,IFNG,1,2.9794069045155114,2,original,TRUE,4.066723319903081,3,updated,2.9794069045155114,4.066723319903081,1.0873164153875692,1,shared
IL3@Condition:whole blood cells&Duration:24h@GSE110041.RNASeq.SRP132018_GRCh38,IL3,1,2.023305034658675,3,original,TRUE,0.6565471261752355,3,updated,2.023305034658675,0.6565471261752355,-1.3667579084834398,0,shared
IL3@Condition:whole blood cells&Duration:6h@GSE110041.RNASeq.SRP132018_GRCh38,IL3,1,2.284294842316988,3,original,TRUE,1.2876755275311116,3,updated,2.284294842316988,1.2876755275311116,-0.9966193147858766,0,shared
IL13&Dose:100 ng/mL_Duration:3d@Condition:nasal mucosa from turbinates@GSE110799.MicroArray.GPL13607,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
FGF8&Dose:200 ng/mL@Condition:neurosphere from ES&Duration:6d@GSE111106.MicroArray.GPL21185,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG@Condition:B cell@GSE111475.MicroArray.GPL10558,IFNG,1,3.2110830467896774,2,original,TRUE,3.494548720753264,3,updated,3.2110830467896774,3.494548720753264,0.2834656739635868,1,shared
IL21@Condition:B cell@GSE111475.MicroArray.GPL10558,IL21,1,2.737869720855288,2,original,TRUE,4.657347394219875,3,updated,2.737869720855288,4.657347394219875,1.9194776733645873,1,shared
VEGFA&Duration:1h@Condition:HUVEC@GSE112172.MicroArray.GPL16699,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
EGF@Condition:MCF7@GSE112295.RNASeq.SRP136387_GRCh38,EGF,1,0.5660279352570151,2,original,TRUE,0.8711687484136691,2,updated,0.5660279352570151,0.8711687484136691,0.305140813156654,0,shared
IFNG&Duration:24h@Condition:Hela cells@GSE11299.MicroArray.GPL6790,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG&Duration:48h@Condition:Hela cells@GSE11299.MicroArray.GPL6790,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG&Duration:6h@Condition:Hela cells@GSE11299.MicroArray.GPL6790,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
FGF2@Condition:H9 hESCs&Duration:24h@GSE11302.MicroArray.GPL6104,FGF2,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
EGF@Condition:Human proximal tubular epithelial cells@GSE113039.RNASeq.SRP139759_GRCh38,EGF,1,1.9375335597757515,2,original,TRUE,1.5983763262383737,2,updated,1.9375335597757515,1.5983763262383737,-0.3391572335373778,0,shared
IFNG&Dose:100 IU/ml@Condition:keratinocytes from DK-7&Duration:24h@GSE1132.MicroArray.GPL96,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:10 ng/mL@Condition:bioprinted liver tissues&Duration:14h@GSE113630.MicroArray.Clariom_S_Human_HT,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:10 ng/mL@Condition:bioprinted liver tissues&Duration:28h@GSE113630.MicroArray.Clariom_S_Human_HT,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TWEAK@Condition:U2OS&Duration:24h@GSE113926.RNASeq.SRP144212_GRCh38,TNFSF12,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
TWEAK@Condition:U2OS&Duration:4h@GSE113926.RNASeq.SRP144212_GRCh38,TNFSF12,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL1B&Dose:10 ng/ml@Condition:chondrocytes@GSE11427.MicroArray.GPL6824,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:0.2 ng/ml_Duration:24h@Condition:BEAS-2B cells@GSE114284.RNASeq.SRP145257_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNL&Dose:5ng/ml_Duration:24h@Condition:BEAS-2B cells@GSE114284.RNASeq.SRP145257_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:10 ng/ml_Duration:2h@Condition:MCF7@GSE11467.MicroArray.HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL1B@Condition:vascular endothelial cells@GSE115311.RNASeq.SRP149723_GRCh38,IL1B,1,2.921192598893804,3,original,TRUE,1.5172228388168358,3,updated,2.921192598893804,1.5172228388168358,-1.403969760076968,0,shared
